Event type,Event start time,sender_node,receiver_node,current_node
TXN,2.9919847734099503,15,9,7
TXN,2.99244816247084,2,4,5
TXN,2.99244816247084,2,4,7
TXN,2.9925568670363987,5,17,13
TXN,2.9937738028991268,7,18,5
TXN,2.9937738028991268,7,18,4
TXN,2.994532732519483,7,4,5
TXN,2.994532732519483,7,4,5
TXN,2.9945327325194833,7,4,5
TXN,2.995479814454903,10,6,5
TXN,2.9968121543011894,3,11,6
TXN,2.998032061333056,19,3,5
TXN,2.998032061333056,19,3,3
TXN,2.999274777723546,6,7,10
TXN,2.999274777723546,6,7,12
TXN,2.9992747777235462,6,7,12
TXN,2.9992747777235462,6,7,16
TXN,2.9992966125102,19,3,6
TXN,2.9992966125102005,19,3,17
TXN,3.001074013803757,9,0,12
TXN,3.00198477340995,15,9,11
TXN,3.0024481624708397,2,4,17
TXN,3.00244816247084,2,4,12
TXN,3.00244816247084,2,4,7
TXN,3.0037738028991265,7,18,15
TXN,3.003773802899127,7,18,1
TXN,3.004532732519483,7,4,5
TXN,3.0061502016163772,8,13,16
TXN,3.0061502016163772,8,13,18
TXN,3.0061502016163772,8,13,2
TXN,3.0061502016163772,8,13,10
TXN,3.0068121543011896,3,11,11
TXN,3.0068121543011896,3,11,8
TXN,3.0068121543011896,3,11,15
TXN,3.008032061333056,19,3,5
TXN,3.0092966125102,19,3,1
TXN,3.0092966125102,19,3,17
TXN,3.0092966125102003,19,3,4
TXN,3.01244816247084,2,4,7
TXN,3.0137738028991263,7,18,4
TXN,3.0154798144549027,10,6,9
TXN,3.0154798144549027,10,6,1
TXN,3.0154798144549027,10,6,5
TXN,3.016150201616377,8,13,16
TXN,3.016150201616377,8,13,5
TXN,3.0180320613330562,19,3,4
TXN,3.0180320613330562,19,3,0
TXN,3.0180320613330567,19,3,16
TXN,3.019274777723546,6,7,5
TXN,3.0192966125102,19,3,1
TXN,3.021074013803757,9,0,18
TXN,3.02198477340995,15,9,11
TXN,3.02244816247084,2,4,12
TXN,3.02244816247084,2,4,7
TXN,3.023773802899126,7,18,0
TXN,3.0237738028991266,7,18,1
TXN,3.0237738028991266,7,18,11
TXN,3.0237738028991266,7,18,2
TXN,3.023773802899127,7,18,2
TXN,3.023773802899127,7,18,16
TXN,3.023773802899127,7,18,2
TXN,3.024532732519483,7,4,5
TXN,3.0254798144549024,10,6,5
TXN,3.0280320613330565,19,3,3
TXN,3.0280320613330565,19,3,5
TXN,3.029274777723546,6,7,15
TXN,3.0292747777235465,6,7,7
TXN,3.0292966125102003,19,3,16
TXN,3.0292966125102003,19,3,2
TXN,3.0319847734099503,15,9,17
TXN,3.0319847734099503,15,9,7
TXN,3.0337738028991272,7,18,5
TXN,3.0354798144549027,10,6,5
TXN,3.036150201616377,8,13,16
TXN,3.036150201616377,8,13,9
TXN,3.036150201616377,8,13,7
TXN,3.036150201616377,8,13,13
TXN,3.0380320613330563,19,3,11
TXN,3.0380320613330563,19,3,11
TXN,3.0392747777235463,6,7,7
TXN,3.0392966125102006,19,3,5
TXN,3.0419847734099505,15,9,13
TXN,3.043773802899127,7,18,2
TXN,3.045479814454903,10,6,16
TXN,3.0461502016163773,8,13,7
TXN,3.0461502016163773,8,13,7
TXN,3.0468121543011897,3,11,2
TXN,3.0468121543011897,3,11,10
TXN,3.0492966125102,19,3,0
TXN,3.0492966125102003,19,3,11
TXN,3.0504954163485865,1,18,6
TXN,3.051074013803757,9,0,10
TXN,3.0519847734099503,15,9,2
TXN,3.0519847734099503,15,9,1
TXN,3.0519847734099503,15,9,16
TXN,3.0519847734099503,15,9,2
TXN,3.0537738028991264,7,18,16
TXN,3.053773802899127,7,18,1
TXN,3.053773802899127,7,18,0
TXN,3.056150201616377,8,13,9
TXN,3.0580320613330563,19,3,1
TXN,3.0592966125101997,19,3,17
TXN,3.0592966125102,19,3,16
TXN,3.0592966125102006,19,3,0
TXN,3.0592966125102006,19,3,1
TXN,3.06198477340995,15,9,2
TXN,3.0637738028991266,7,18,2
TXN,3.063773802899127,7,18,16
TXN,3.063773802899127,7,18,16
TXN,3.065479814454903,10,6,16
TXN,3.065479814454903,10,6,5
TXN,3.0661502016163773,8,13,12
TXN,3.0661502016163773,8,13,7
TXN,3.0661502016163773,8,13,13
TXN,3.0668121543011893,3,11,1
TXN,3.0668121543011897,3,11,19
