Ratio of the number of blocks generated by each node in the Longest Chain of the tree to the total number of blocks it generates	No blocks generated
Fast Node
Low CPU Node
Block ID	Block arrival time	No. of transactions	Peer Balance
702ca76e37a85e862ad026c331eedadbbbc352bdb4d926b545d8c7abc345161c	618.1627914961556	329	{0: 45, 1: 24, 2: 6, 3: 25, 4: 21, 5: 775, 6: 27, 7: 51, 8: 24, 9: 5, 10: 11, 11: 61, 12: 57, 13: 0, 14: 60, 15: 5, 16: 36, 17: 0, 18: 202, 19: 30}
44a4dfbd3a06af7dbf8c7b1b652f93a1e9c693b63572c60ea4e5c7fa03513929	646.7173604426081	526	{0: 17, 1: 14, 2: 1, 3: 41, 4: 44, 5: 810, 6: 38, 7: 7, 8: 11, 9: 48, 10: 2, 11: 11, 12: 102, 13: 3, 14: 16, 15: 10, 16: 40, 17: 28, 18: 205, 19: 67}
c0231cb1c57e1fa47c4bd475a08974d1ade4cde2a05efc4fc478fe0aa5e150aa	657.4241406681062	345	{0: 15, 1: 16, 2: 3, 3: 6, 4: 25, 5: 1036, 6: 63, 7: 8, 8: 3, 9: 62, 10: 53, 11: 33, 12: 2, 13: 55, 14: 6, 15: 4, 16: 3, 17: 9, 18: 115, 19: 48}
c352e38f24278163dbe31cb37dea14eb008fe2c728fa677985efebdda590f100	688.1952659780228	447	{0: 72, 1: 1, 2: 8, 3: 33, 4: 20, 5: 846, 6: 7, 7: 14, 8: 5, 9: 73, 10: 12, 11: 61, 12: 0, 13: 125, 14: 3, 15: 46, 16: 4, 17: 9, 18: 251, 19: 25}
a10b1216b45d59daac3e208a4827f28072b25cf5689b930115f0a2ba31aae938	755.7368575535012	1000	{0: 49, 1: 58, 2: 54, 3: 9, 4: 52, 5: 811, 6: 1, 7: 28, 8: 3, 9: 108, 10: 46, 11: 55, 12: 62, 13: 61, 14: 21, 15: 24, 16: 54, 17: 49, 18: 73, 19: 47}
3b9300242b00b0e2a2f36262758d0befb70f403e2c8f71872eabd76b1707040b	810.3718838652673	913	{0: 6, 1: 17, 2: 50, 3: 7, 4: 25, 5: 1098, 6: 121, 7: 28, 8: 7, 9: 11, 10: 20, 11: 27, 12: 78, 13: 5, 14: 10, 15: 28, 16: 54, 17: 69, 18: 47, 19: 7}
4c1963fd5b612149a06f2e04f06ac2a40b3f12fef3d2804d7f5ebe05efd7d680	830.470716064513	449	{0: 13, 1: 49, 2: 8, 3: 9, 4: 34, 5: 1372, 6: 25, 7: 19, 8: 27, 9: 18, 10: 14, 11: 21, 12: 21, 13: 6, 14: 2, 15: 27, 16: 54, 17: 2, 18: 3, 19: 41}
40ccc47b70bc1d430a8c3108f8e365fb8b904f2febdc5fce59884de19eb0bd06	851.1575300247812	386	{0: 29, 1: 2, 2: 26, 3: 0, 4: 8, 5: 1374, 6: 40, 7: 14, 8: 14, 9: 52, 10: 4, 11: 13, 12: 1, 13: 2, 14: 109, 15: 68, 16: 3, 17: 0, 18: 49, 19: 7}
627e79871b766f9fb9cb8476a6c4aa6f186c49f2ef99818cf58524bd7961b680	878.1701708667667	406	{0: 1, 1: 9, 2: 5, 3: 36, 4: 14, 5: 1499, 6: 54, 7: 1, 8: 2, 9: 27, 10: 6, 11: 10, 12: 15, 13: 25, 14: 11, 15: 30, 16: 28, 17: 17, 18: 21, 19: 54}
3182bdcb78ee1ee95fc286ccdd5733372bd0e77aba7da085ee450ee45e679be6	878.6310991330756	310	{0: 31, 1: 0, 2: 11, 3: 60, 4: 5, 5: 1518, 6: 10, 7: 7, 8: 14, 9: 28, 10: 11, 11: 18, 12: 40, 13: 58, 14: 2, 15: 1, 16: 0, 17: 17, 18: 8, 19: 26}
3a70a3dc607a2fc3ba11aca30564b3776e1806a3a5e44ed7ee04c6784c8445b1	885.4069381924467	220	{0: 6, 1: 2, 2: 8, 3: 2, 4: 0, 5: 1578, 6: 13, 7: 5, 8: 13, 9: 3, 10: 1, 11: 6, 12: 19, 13: 64, 14: 37, 15: 97, 16: 12, 17: 26, 18: 23, 19: 0}
e87d0559aba697153307857708a003b879bc9f99694131cd5136b2b70e02e95a	907.8205506528441	372	{0: 1, 1: 5, 2: 5, 3: 42, 4: 68, 5: 1497, 6: 2, 7: 8, 8: 20, 9: 13, 10: 14, 11: 4, 12: 75, 13: 13, 14: 78, 15: 80, 16: 0, 17: 6, 18: 17, 19: 17}
686feedd275cd3205665b804cf8a5542c890691aa643acfcd5691c5e234657f3	954.2012425471452	675	{0: 58, 1: 8, 2: 49, 3: 29, 4: 5, 5: 1412, 6: 65, 7: 21, 8: 2, 9: 4, 10: 96, 11: 33, 12: 80, 13: 11, 14: 18, 15: 38, 16: 56, 17: 14, 18: 4, 19: 12}
